# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 20:13:08 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
#
pl_name,discoverymethod,disc_year
Kepler-36 b,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-36 c,Transit,2012
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 b,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-360 c,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 b,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-361 c,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 b,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-362 c,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 b,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 c,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-363 d,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 b,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-364 c,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 b,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-365 c,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 b,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-366 c,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 b,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-367 c,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 b,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-368 c,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 b,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-369 c,Transit,2014
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 b,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 c,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 d,Transit,2013
Kepler-37 e,Transit Timing Variations,2014
Kepler-37 e,Transit Timing Variations,2014
Kepler-37 e,Transit Timing Variations,2014
Kepler-37 e,Transit Timing Variations,2014
Kepler-37 e,Transit Timing Variations,2014
Kepler-37 e,Transit Timing Variations,2014
Kepler-37 e,Transit Timing Variations,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 b,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-370 c,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 b,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-371 c,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 b,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 c,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-372 d,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 b,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-373 c,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 b,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 c,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-374 d,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 b,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-375 c,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 b,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-376 c,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 b,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-377 c,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 b,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-378 c,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 b,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-379 c,Transit,2014
Kepler-38 b,Transit,2012
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 b,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-380 c,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 b,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 c,Transit,2014
Kepler-381 d,Transit,2021
Kepler-381 d,Transit,2021
Kepler-381 d,Transit,2021
Kepler-381 d,Transit,2021
Kepler-381 d,Transit,2021
Kepler-381 d,Transit,2021
Kepler-381 d,Transit,2021
Kepler-381 d,Transit,2021
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 b,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-382 c,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 b,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-383 c,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 b,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-384 c,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 b,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 c,Transit,2014
Kepler-385 d,Transit,2020
Kepler-385 d,Transit,2020
Kepler-385 d,Transit,2020
Kepler-385 d,Transit,2020
Kepler-385 d,Transit,2020
Kepler-385 d,Transit,2020
Kepler-385 d,Transit,2020
Kepler-385 d,Transit,2020
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 b,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-386 c,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 b,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-387 c,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 b,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-388 c,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 b,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-389 c,Transit,2014
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-39 b,Transit,2011
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 b,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-390 c,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 b,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-391 c,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 b,Transit,2014
Kepler-392 c,Transit,2014
Kepler-392 c,Transit,2014
Kepler-392 c,Transit,2014
